time	Vo
3.489309140963651e-002	1.527248e+001
3.497309140963650e-002	1.379471e+001
3.505309140963650e-002	1.224496e+001
3.513309140963650e-002	1.069970e+001
3.521309140963649e-002	9.241938e+000
3.529309140963649e-002	7.958116e+000
3.537309140963649e-002	6.934269e+000
3.545309140963648e-002	6.251451e+000
3.553309140963648e-002	5.980807e+000
3.561309140963648e-002	6.178738e+000
3.569309140963647e-002	6.882503e+000
3.577309140963647e-002	8.106280e+000
3.585309140963647e-002	9.837234e+000
3.593309140963646e-002	1.202901e+001
3.601309140963646e-002	1.458085e+001
3.609309140963646e-002	1.726458e+001
3.613563765952554e-002	1.842750e+001
3.618087539618073e-002	1.916210e+001
3.619587516686681e-002	1.929026e+001
3.621020289204280e-002	1.936645e+001
3.622724423816121e-002	1.943893e+001
3.625023637801567e-002	1.951432e+001
3.629622065772456e-002	1.962370e+001
3.633893954200765e-002	1.966349e+001
3.641893954200764e-002	1.955132e+001
3.649305318301924e-002	1.921307e+001
3.657305318301923e-002	1.855788e+001
3.665305318301923e-002	1.763191e+001
3.673305318301923e-002	1.646620e+001
3.681305318301922e-002	1.510890e+001
3.689305318301922e-002	1.361875e+001
3.697305318301922e-002	1.206462e+001
3.705305318301921e-002	1.052394e+001
3.713305318301921e-002	9.080318e+000
3.721305318301921e-002	7.820471e+000
3.729305318301920e-002	6.830196e+000
3.737305318301920e-002	6.189775e+000
3.745305318301920e-002	5.969008e+000
3.753305318301919e-002	6.222425e+000
3.761305318301919e-002	6.984932e+000
3.769305318301919e-002	8.267910e+000
3.777305318301918e-002	1.005520e+001
3.785305318301918e-002	1.229599e+001
3.793305318301918e-002	1.487810e+001
3.801305318301917e-002	1.744431e+001
3.806758529282309e-002	1.876573e+001
3.810054816970737e-002	1.919399e+001
3.813318299148125e-002	1.939788e+001
3.815990620191426e-002	1.950465e+001
3.818614521557359e-002	1.957601e+001
3.823862324289226e-002	1.966257e+001
3.828978773749628e-002	1.965220e+001
3.836978773749628e-002	1.940870e+001
3.844978773749627e-002	1.889263e+001
3.852978773749627e-002	1.808898e+001
3.860978773749627e-002	1.702795e+001
3.868978773749626e-002	1.575235e+001
3.876978773749626e-002	1.431590e+001
3.884978773749626e-002	1.278296e+001
3.892978773749625e-002	1.122726e+001
3.900978773749625e-002	9.729837e+000
3.908978773749625e-002	8.376355e+000
3.916978773749624e-002	7.253470e+000
3.924978773749624e-002	6.444491e+000
3.932978773749624e-002	6.024532e+000
3.940978773749623e-002	6.055607e+000
3.948978773749623e-002	6.582046e+000
3.956978773749623e-002	7.626412e+000
3.964978773749622e-002	9.185688e+000
3.972978773749622e-002	1.122646e+001
3.980978773749622e-002	1.367214e+001
3.988978773749621e-002	1.626331e+001
3.996978773749621e-002	1.840601e+001
4.002775908727457e-002	1.927832e+001
4.005662052489073e-002	1.945445e+001
4.008435589628803e-002	1.954343e+001
4.011216315208213e-002	1.960784e+001
4.016083006753346e-002	1.965744e+001
4.024083006753346e-002	1.955845e+001
4.032020934388972e-002	1.920236e+001
4.040020934388972e-002	1.854902e+001
4.048020934388971e-002	1.762043e+001
4.056020934388971e-002	1.645276e+001
4.064020934388971e-002	1.509422e+001
4.072020934388970e-002	1.360366e+001
4.080020934388970e-002	1.205000e+001
4.088020934388970e-002	1.051072e+001
4.096020934388969e-002	9.069453e+000
4.104020934388969e-002	7.812858e+000
4.112020934388969e-002	6.826651e+000
4.120020934388968e-002	6.190972e+000
4.128020934388968e-002	5.975432e+000
4.136020934388968e-002	6.234328e+000
4.144020934388967e-002	7.002296e+000
4.152020934388967e-002	8.290421e+000
4.160020934388967e-002	1.008220e+001
4.168020934388966e-002	1.232639e+001
4.176020934388966e-002	1.490964e+001
4.184020934388966e-002	1.747096e+001
4.189447614890365e-002	1.876598e+001
4.193074705589595e-002	1.921943e+001
4.196604906635484e-002	1.942513e+001
4.199926398602055e-002	1.954324e+001
4.203143908782561e-002	1.961474e+001
4.209578929143573e-002	1.966388e+001
4.215933469846134e-002	1.955867e+001
4.223933469846133e-002	1.916393e+001
4.231933469846133e-002	1.848884e+001
4.239933469846133e-002	1.754031e+001
4.247933469846132e-002	1.635600e+001
4.255933469846132e-002	1.498503e+001
4.263933469846132e-002	1.348709e+001
4.271933469846131e-002	1.193178e+001
4.279933469846131e-002	1.039712e+001
4.287933469846131e-002	8.967085e+000
4.295933469846130e-002	7.728390e+000
4.303933469846130e-002	6.766474e+000
4.311933469846130e-002	6.160812e+000
4.319933469846130e-002	5.979993e+000
4.327933469846129e-002	6.276942e+000
4.335933469846129e-002	7.084611e+000
4.343933469846129e-002	8.412112e+000
4.351933469846128e-002	1.024063e+001
4.359933469846128e-002	1.251567e+001
4.367933469846128e-002	1.511495e+001
