Frecuencia	Ganancia	Fase
3.16227766016838e+008	-4.49961221911595e+000	-3.07343878943324e+001
3.41454887383360e+008	-4.77867018505826e+000	-3.33028051024290e+001
3.68694506451958e+008	-5.08185226858828e+000	-3.58510816555938e+001
3.98107170553497e+008	-5.40967713800035e+000	-3.83686513131418e+001
4.29866234708228e+008	-5.76235159839906e+000	-4.08444047367364e+001
4.64158883361278e+008	-6.13976739175067e+000	-4.32670679021164e+001
5.01187233627272e+008	-6.54151152381010e+000	-4.56255772700491e+001
5.41169526546464e+008	-6.96688929883980e+000	-4.79094257391702e+001
5.84341413373518e+008	-7.41495805158076e+000	-5.01089572482259e+001
6.30957344480193e+008	-7.88456866357961e+000	-5.22155940363905e+001
6.81292069057961e+008	-8.37441149836875e+000	-5.42219881861261e+001
7.35642254459641e+008	-8.88306339843631e+000	-5.61220967539914e+001
7.94328234724282e+008	-9.40903274076590e+000	-5.79111862746907e+001
8.57695898590894e+008	-9.95080021173231e+000	-5.95857773105969e+001
9.26118728128793e+008	-1.05068536955456e+001	-6.11435423405333e+001
1.00000000000000e+009	-1.10757164441556e+001	-6.25831711505094e+001
